20260718	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	프로틴단백질	nad-a001-02-000000494209013	bsn-a001-00-000000013604308	02	02	8753	M	1	add_to_cart	1	30000
20260718	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	황성주생식	nad-a001-02-000000541753966	bsn-a001-00-000000013604308	21	06	8753	M	1	purchase	1	120150
20260718	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	황성주생식	nad-a001-02-000000541753996	bsn-a001-00-000000013604308	20	02	8753	M	1	purchase	1	99000
20260718	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	황성주생식GS	nad-a001-02-000000494208911	bsn-a001-00-000000013604308	12	99	33421	M	1	purchase	1	30600
20260718	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	황성주생식	nad-a001-02-000000541753997	bsn-a001-00-000000013604308	23	11	8753	M	2	add_to_cart	1	45000
20260718	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	황성주생식	nad-a001-02-000000541754004	bsn-a001-00-000000013604308	20	15	8753	M	2	purchase	1	114610
20260718	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	황성주박사영양식	nad-a001-02-000000494209017	bsn-a001-00-000000013604308	16	06	8753	M	2	purchase	1	99000
20260718	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	황성주생식	nad-a001-02-000000494208910	bsn-a001-00-000000013604308	13	99	684926	M	1	add_to_cart	1	141510
20260718	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	황성주생식라이프밀	nad-a001-02-000000494208911	bsn-a001-00-000000013604308	12	04	8753	M	1	purchase	1	30600
20260718	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	황성주생식	nad-a001-02-000000541753997	bsn-a001-00-000000013604308	21	11	8753	M	1	add_to_cart	2	302100
20260718	4291318	cmp-a001-02-000000010764328	grp-a001-02-000000069047580	황성주라이프밀	nad-a001-02-000000541753988	bsn-a001-00-000000013604308	08	08	8753	M	2	add_to_cart	1	260000
20260718	4291318	cmp-a001-02-000000010432615	grp-a001-02-000000064422129	황성주생식	nad-a001-02-000000494208911	bsn-a001-00-000000013604308	08	06	8753	M	2	purchase	1	96300
